frame.time,ip.src,ip.dst,ip.proto,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport
Apr  1, 2026 21:30:51.059716862 PKT,20.189.173.10,192.168.100.39,6,443,36214,,
Apr  1, 2026 21:30:51.059717165 PKT,20.189.173.10,192.168.100.39,6,443,49760,,
Apr  1, 2026 21:30:51.059717445 PKT,20.189.173.10,192.168.100.39,6,443,49744,,
Apr  1, 2026 21:30:51.059811356 PKT,192.168.100.39,20.189.173.10,6,36214,443,,
Apr  1, 2026 21:30:51.060553156 PKT,192.168.100.39,157.240.227.60,17,,,43403,443
Apr  1, 2026 21:30:51.060754117 PKT,192.168.100.39,157.240.227.60,17,,,43403,443
Apr  1, 2026 21:30:51.061106180 PKT,192.168.100.39,172.64.148.235,6,56006,443,,
Apr  1, 2026 21:30:51.061300122 PKT,192.168.100.39,104.26.6.95,6,55790,443,,
Apr  1, 2026 21:30:51.062590755 PKT,192.168.100.39,20.189.173.10,6,49760,443,,
Apr  1, 2026 21:30:51.069987142 PKT,192.168.100.39,104.26.6.95,6,55790,443,,
Apr  1, 2026 21:30:51.070415405 PKT,192.168.100.39,20.189.173.10,6,36214,443,,
Apr  1, 2026 21:30:51.070452427 PKT,192.168.100.39,20.189.173.10,6,36214,443,,
Apr  1, 2026 21:30:51.070705613 PKT,192.168.100.39,20.189.173.10,6,49744,443,,
Apr  1, 2026 21:30:52.772004337 PKT,192.168.100.39,157.240.227.60,6,43338,443,,
Apr  1, 2026 21:30:52.799039437 PKT,192.168.100.39,192.168.100.1,17,,,49955,53
Apr  1, 2026 21:30:53.477188817 PKT,192.168.100.39,192.168.100.1,17,,,34333,53
Apr  1, 2026 21:30:53.477233961 PKT,192.168.100.39,192.168.100.1,17,,,51976,53
Apr  1, 2026 21:30:53.540004326 PKT,192.168.100.39,172.64.148.235,6,56006,443,,
Apr  1, 2026 21:30:55.011965989 PKT,192.168.100.39,20.189.173.10,6,36214,443,,
Apr  1, 2026 21:30:55.523932195 PKT,192.168.100.39,142.251.38.14,6,53426,443,,
Apr  1, 2026 21:30:55.523985071 PKT,192.168.100.39,142.251.38.14,6,53414,443,,
Apr  1, 2026 21:30:56.035916192 PKT,192.168.100.39,104.26.6.95,6,55790,443,,
Apr  1, 2026 21:30:56.548027535 PKT,192.168.100.39,20.189.173.10,6,49760,443,,
Apr  1, 2026 21:30:57.110712976 PKT,157.240.227.60,192.168.100.39,6,443,43338,,
Apr  1, 2026 21:30:57.110713864 PKT,157.240.227.60,192.168.100.39,17,,,443,43403
Apr  1, 2026 21:30:57.110714177 PKT,172.64.148.235,192.168.100.39,6,443,56006,,
Apr  1, 2026 21:30:57.110714427 PKT,104.26.6.95,192.168.100.39,6,443,55790,,
Apr  1, 2026 21:30:57.110714667 PKT,20.189.173.10,192.168.100.39,6,443,36214,,
Apr  1, 2026 21:30:57.110714917 PKT,20.189.173.10,192.168.100.39,6,443,49752,,
Apr  1, 2026 21:30:57.110715164 PKT,20.189.173.10,192.168.100.39,6,443,49760,,
Apr  1, 2026 21:30:57.111101592 PKT,20.189.173.10,192.168.100.39,6,443,36214,,
Apr  1, 2026 21:30:57.111102385 PKT,20.189.173.10,192.168.100.39,6,443,36214,,
Apr  1, 2026 21:30:57.111102641 PKT,20.189.173.10,192.168.100.39,6,443,36214,,
Apr  1, 2026 21:30:57.111102905 PKT,20.189.173.10,192.168.100.39,6,443,49744,,
Apr  1, 2026 21:30:57.111103154 PKT,23.61.250.125,192.168.100.39,6,443,55170,,
Apr  1, 2026 21:30:57.111103397 PKT,20.189.173.10,192.168.100.39,6,443,36214,,
Apr  1, 2026 21:30:57.111103637 PKT,157.240.227.60,192.168.100.39,6,443,43338,,
Apr  1, 2026 21:30:57.111103887 PKT,192.168.100.1,192.168.100.39,17,,,53,49955
Apr  1, 2026 21:30:57.111207479 PKT,192.168.100.39,20.189.173.10,6,36214,443,,
Apr  1, 2026 21:30:57.111318955 PKT,192.168.100.39,20.189.173.10,6,49744,443,,
Apr  1, 2026 21:30:57.111362947 PKT,192.168.100.39,23.61.250.125,6,55170,443,,
Apr  1, 2026 21:30:57.111402275 PKT,192.168.100.39,20.189.173.10,6,36214,443,,
Apr  1, 2026 21:30:57.111569545 PKT,192.168.100.1,192.168.100.39,17,,,53,51976
Apr  1, 2026 21:30:57.111570149 PKT,192.168.100.1,192.168.100.39,17,,,53,34333
Apr  1, 2026 21:30:57.111570536 PKT,157.240.227.60,192.168.100.39,6,443,43338,,
Apr  1, 2026 21:30:57.111619643 PKT,192.168.100.39,20.189.173.10,6,49760,443,,
Apr  1, 2026 21:30:57.111675691 PKT,192.168.100.39,157.240.227.60,6,43338,443,,
Apr  1, 2026 21:30:57.111846634 PKT,172.64.148.235,192.168.100.39,6,443,56006,,
Apr  1, 2026 21:30:57.111847030 PKT,192.168.100.108,224.0.0.251,17,,,5353,5353
Apr  1, 2026 21:30:57.111847396 PKT,,,,,,5353,5353
Apr  1, 2026 21:30:57.111847747 PKT,192.168.100.135,224.0.0.251,17,,,5353,5353
Apr  1, 2026 21:30:57.111848072 PKT,,,,,,5353,5353
Apr  1, 2026 21:30:57.111848445 PKT,192.168.100.135,224.0.0.251,17,,,5353,5353
Apr  1, 2026 21:30:57.111848767 PKT,,,,,,5353,5353
Apr  1, 2026 21:30:57.111849080 PKT,104.18.39.21,192.168.100.39,6,443,44332,,
Apr  1, 2026 21:30:57.112279353 PKT,23.61.250.125,192.168.100.39,6,443,55170,,
Apr  1, 2026 21:30:57.112279755 PKT,20.189.173.10,192.168.100.39,6,443,36214,,
Apr  1, 2026 21:30:57.112280040 PKT,142.251.38.14,192.168.100.39,6,443,53426,,
Apr  1, 2026 21:30:57.112280332 PKT,142.251.38.14,192.168.100.39,6,443,53414,,
Apr  1, 2026 21:30:57.112280596 PKT,192.168.100.135,224.0.0.251,17,,,5353,5353
Apr  1, 2026 21:30:57.112280903 PKT,,,,,,5353,5353
Apr  1, 2026 21:30:57.112281257 PKT,104.26.6.95,192.168.100.39,6,443,55790,,
Apr  1, 2026 21:30:57.112365125 PKT,192.168.100.39,20.189.173.10,6,55800,443,,
Apr  1, 2026 21:30:57.112842385 PKT,192.168.100.39,104.18.39.21,6,44332,443,,
Apr  1, 2026 21:30:57.114022732 PKT,192.168.100.39,20.189.173.10,6,49752,443,,
Apr  1, 2026 21:30:57.114723746 PKT,192.168.100.39,20.189.173.10,6,49744,443,,
Apr  1, 2026 21:30:57.115030234 PKT,192.168.100.39,20.189.173.10,6,49752,443,,
Apr  1, 2026 21:30:57.117142806 PKT,192.168.100.39,20.189.173.10,6,49752,443,,
Apr  1, 2026 21:30:57.117183105 PKT,192.168.100.39,20.189.173.10,6,49752,443,,
Apr  1, 2026 21:30:57.117221139 PKT,192.168.100.39,20.189.173.10,6,49752,443,,
Apr  1, 2026 21:30:57.117236051 PKT,192.168.100.39,20.189.173.10,6,49752,443,,
Apr  1, 2026 21:30:57.123027273 PKT,192.168.100.39,20.189.173.10,6,49752,443,,
Apr  1, 2026 21:30:57.123069638 PKT,192.168.100.39,20.189.173.10,6,49752,443,,
Apr  1, 2026 21:30:57.123101580 PKT,192.168.100.39,20.189.173.10,6,49752,443,,
Apr  1, 2026 21:30:57.123112331 PKT,192.168.100.39,20.189.173.10,6,49752,443,,
Apr  1, 2026 21:30:57.125441644 PKT,192.168.100.39,20.189.173.10,6,49760,443,,
Apr  1, 2026 21:30:57.125483187 PKT,192.168.100.39,20.189.173.10,6,49760,443,,
Apr  1, 2026 21:30:57.126761135 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:30:57.133991966 PKT,192.168.100.39,23.61.250.125,6,55170,443,,
Apr  1, 2026 21:30:57.137620579 PKT,192.168.100.39,157.240.227.60,17,,,43403,443
Apr  1, 2026 21:30:57.451933858 PKT,192.168.100.39,157.240.227.60,17,,,43403,443
Apr  1, 2026 21:30:57.452313209 PKT,192.168.100.39,157.240.227.60,17,,,43403,443
Apr  1, 2026 21:30:57.452443082 PKT,192.168.100.39,157.240.227.60,17,,,43403,443
Apr  1, 2026 21:30:57.452516196 PKT,192.168.100.39,157.240.227.60,17,,,43403,443
Apr  1, 2026 21:30:57.526445202 PKT,192.168.100.135,224.0.0.251,17,,,5353,5353
Apr  1, 2026 21:30:57.526446084 PKT,,,,,,5353,5353
Apr  1, 2026 21:30:57.526446719 PKT,20.189.173.10,192.168.100.39,6,443,49760,,
Apr  1, 2026 21:30:58.148064259 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:30:58.148114440 PKT,192.168.100.39,20.189.173.10,6,55800,443,,
Apr  1, 2026 21:30:58.349439059 PKT,20.189.173.10,192.168.100.39,6,443,49760,,
Apr  1, 2026 21:30:58.349440177 PKT,20.189.173.10,192.168.100.39,6,443,49760,,
Apr  1, 2026 21:30:58.349440555 PKT,20.189.173.10,192.168.100.39,6,443,55812,,
Apr  1, 2026 21:30:58.349440869 PKT,20.189.173.10,192.168.100.39,6,443,55800,,
Apr  1, 2026 21:30:58.349441180 PKT,157.240.227.60,192.168.100.39,17,,,443,43403
Apr  1, 2026 21:30:58.349441494 PKT,192.168.100.136,239.255.255.250,17,,,44871,1900
Apr  1, 2026 21:30:58.349441798 PKT,157.240.227.60,192.168.100.39,17,,,443,43403
Apr  1, 2026 21:30:58.349442112 PKT,157.240.227.60,192.168.100.39,17,,,443,43403
Apr  1, 2026 21:30:58.349618561 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:30:58.349698941 PKT,192.168.100.39,20.189.173.10,6,55800,443,,
Apr  1, 2026 21:30:58.350201254 PKT,192.168.100.39,20.189.173.10,6,49760,443,,
Apr  1, 2026 21:30:58.351274520 PKT,192.168.100.39,157.240.227.60,17,,,43403,443
Apr  1, 2026 21:30:58.351516501 PKT,192.168.100.39,157.240.227.60,17,,,43403,443
Apr  1, 2026 21:30:58.353652358 PKT,192.168.100.39,20.189.173.10,6,55800,443,,
Apr  1, 2026 21:30:58.353698136 PKT,192.168.100.39,20.189.173.10,6,55800,443,,
Apr  1, 2026 21:30:58.357200676 PKT,192.168.100.39,20.189.173.10,6,49760,443,,
Apr  1, 2026 21:30:58.358616207 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:30:58.362123217 PKT,192.168.100.39,20.189.173.10,6,49760,443,,
Apr  1, 2026 21:30:58.548767788 PKT,192.168.100.39,192.168.100.1,17,,,34613,53
Apr  1, 2026 21:30:58.560714891 PKT,192.168.100.39,104.26.6.95,6,55790,443,,
Apr  1, 2026 21:30:58.789418829 PKT,20.189.173.10,192.168.100.39,6,443,55800,,
Apr  1, 2026 21:30:58.789419612 PKT,20.189.173.10,192.168.100.39,6,443,55812,,
Apr  1, 2026 21:30:58.789419869 PKT,157.240.227.60,192.168.100.39,17,,,443,43403
Apr  1, 2026 21:30:58.789420119 PKT,192.168.100.1,192.168.100.39,17,,,53,34613
Apr  1, 2026 21:30:58.789420368 PKT,20.189.173.10,192.168.100.39,6,443,55812,,
Apr  1, 2026 21:30:58.789420618 PKT,20.189.173.10,192.168.100.39,6,443,49760,,
Apr  1, 2026 21:30:58.789420868 PKT,20.189.173.10,192.168.100.39,6,443,55800,,
Apr  1, 2026 21:30:58.789421118 PKT,20.189.173.10,192.168.100.39,6,443,55800,,
Apr  1, 2026 21:30:58.789478791 PKT,192.168.100.39,20.189.173.10,6,55800,443,,
Apr  1, 2026 21:30:58.789526856 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:30:58.789602845 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:30:58.789731066 PKT,192.168.100.39,20.189.173.10,6,55800,443,,
Apr  1, 2026 21:30:58.789794995 PKT,104.18.39.21,192.168.100.39,6,443,48048,,
Apr  1, 2026 21:30:58.789795469 PKT,104.26.6.95,192.168.100.39,6,443,55790,,
Apr  1, 2026 21:30:58.789822178 PKT,192.168.100.39,104.18.39.21,6,48048,443,,
Apr  1, 2026 21:30:58.789925697 PKT,192.168.100.39,192.168.100.1,17,,,47662,53
Apr  1, 2026 21:30:58.790409119 PKT,192.168.100.39,104.18.39.21,6,48048,443,,
Apr  1, 2026 21:30:58.791372080 PKT,192.168.100.39,192.168.100.1,17,,,47368,53
Apr  1, 2026 21:30:58.797451202 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:30:58.798088284 PKT,192.168.100.39,20.189.173.10,6,55800,443,,
Apr  1, 2026 21:30:59.213175301 PKT,192.168.100.1,192.168.100.39,17,,,53,47662
Apr  1, 2026 21:30:59.213176119 PKT,192.168.100.1,192.168.100.39,17,,,53,47368
Apr  1, 2026 21:30:59.213176360 PKT,104.18.39.21,192.168.100.39,6,443,48048,,
Apr  1, 2026 21:30:59.213176603 PKT,104.26.6.95,192.168.100.39,6,443,55790,,
Apr  1, 2026 21:30:59.213176850 PKT,104.26.6.95,192.168.100.39,6,443,55790,,
Apr  1, 2026 21:30:59.213177100 PKT,104.26.6.95,192.168.100.39,6,443,55790,,
Apr  1, 2026 21:30:59.213177342 PKT,20.189.173.10,192.168.100.39,6,443,55812,,
Apr  1, 2026 21:30:59.213440209 PKT,20.189.173.10,192.168.100.39,6,443,55800,,
Apr  1, 2026 21:30:59.213598198 PKT,192.168.100.39,104.26.6.95,6,55790,443,,
Apr  1, 2026 21:30:59.213666068 PKT,192.168.100.39,20.189.173.10,6,55800,443,,
Apr  1, 2026 21:30:59.215050032 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:30:59.222644848 PKT,192.168.100.39,104.26.6.95,6,55790,443,,
Apr  1, 2026 21:30:59.233655129 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:30:59.233713475 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:30:59.233786411 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:30:59.233806415 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:30:59.235630368 PKT,192.168.100.39,20.189.173.10,6,55818,443,,
Apr  1, 2026 21:30:59.371180798 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:30:59.371218556 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:30:59.371891067 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:30:59.371927421 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:30:59.565189653 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:30:59.565245355 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:30:59.645361156 PKT,104.26.6.95,192.168.100.39,6,443,55790,,
Apr  1, 2026 21:30:59.812001978 PKT,192.168.100.39,23.61.250.125,6,55170,443,,
Apr  1, 2026 21:31:00.067958399 PKT,192.168.100.39,104.18.39.21,6,44332,443,,
Apr  1, 2026 21:31:00.259933804 PKT,192.168.100.39,20.189.173.10,6,55818,443,,
Apr  1, 2026 21:31:00.397309488 PKT,20.189.173.10,192.168.100.39,6,443,55812,,
Apr  1, 2026 21:31:00.397310353 PKT,20.189.173.10,192.168.100.39,6,443,55812,,
Apr  1, 2026 21:31:00.397310679 PKT,20.189.173.10,192.168.100.39,6,443,55812,,
Apr  1, 2026 21:31:00.397310985 PKT,20.189.173.10,192.168.100.39,6,443,55812,,
Apr  1, 2026 21:31:00.397311311 PKT,20.189.173.10,192.168.100.39,6,443,55818,,
Apr  1, 2026 21:31:00.397488600 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:31:00.397541562 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:31:00.397622987 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:31:00.397643730 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:31:00.397741996 PKT,192.168.100.39,20.189.173.10,6,55818,443,,
Apr  1, 2026 21:31:00.397847185 PKT,20.189.173.10,192.168.100.39,6,443,55800,,
Apr  1, 2026 21:31:00.397847686 PKT,192.168.100.135,239.255.255.250,17,,,39893,1900
Apr  1, 2026 21:31:00.397847957 PKT,20.189.173.10,192.168.100.39,6,443,55812,,
Apr  1, 2026 21:31:00.397848279 PKT,20.189.173.10,192.168.100.39,6,443,55812,,
Apr  1, 2026 21:31:00.397848553 PKT,20.189.173.10,192.168.100.39,6,443,55812,,
Apr  1, 2026 21:31:00.397848793 PKT,20.189.173.10,192.168.100.39,6,443,55812,,
Apr  1, 2026 21:31:00.397849040 PKT,20.189.173.10,192.168.100.39,6,443,55812,,
Apr  1, 2026 21:31:00.397849309 PKT,20.189.173.10,192.168.100.39,6,443,55812,,
Apr  1, 2026 21:31:00.398048120 PKT,23.61.250.125,192.168.100.39,6,443,55170,,
Apr  1, 2026 21:31:00.400663307 PKT,192.168.100.39,20.189.173.10,6,55800,443,,
Apr  1, 2026 21:31:00.401477510 PKT,192.168.100.39,20.189.173.10,6,55818,443,,
Apr  1, 2026 21:31:00.413510144 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:31:00.413565050 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:31:00.413609903 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:31:00.413627806 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:31:00.415114885 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:31:00.415155022 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:31:00.415201106 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:31:00.415217064 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:31:00.464418449 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:31:00.464473127 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:31:00.464523737 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:31:00.464544144 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:31:00.466917258 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:31:00.466963900 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:31:00.467010751 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:31:00.467030014 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:31:00.630705625 PKT,192.168.100.135,239.255.255.250,17,,,39893,1900
Apr  1, 2026 21:31:00.631528382 PKT,157.240.227.60,192.168.100.39,17,,,443,43403
Apr  1, 2026 21:31:00.631529164 PKT,104.18.39.21,192.168.100.39,6,443,44332,,
Apr  1, 2026 21:31:00.631529757 PKT,192.168.100.135,239.255.255.250,17,,,39893,1900
Apr  1, 2026 21:31:00.631530006 PKT,157.240.227.60,192.168.100.39,6,5222,42928,,
Apr  1, 2026 21:31:00.631645320 PKT,192.168.100.39,157.240.227.60,6,42928,5222,,
Apr  1, 2026 21:31:00.657801042 PKT,192.168.100.39,157.240.227.60,17,,,43403,443
Apr  1, 2026 21:31:00.699557761 PKT,192.168.100.39,157.240.227.60,6,42928,5222,,
Apr  1, 2026 21:31:00.744707241 PKT,157.240.227.60,192.168.100.39,6,5222,42928,,
Apr  1, 2026 21:31:00.744708087 PKT,20.189.173.10,192.168.100.39,6,443,55818,,
Apr  1, 2026 21:31:00.744708393 PKT,20.189.173.10,192.168.100.39,6,443,55812,,
Apr  1, 2026 21:31:00.744708676 PKT,20.189.173.10,192.168.100.39,6,443,55812,,
Apr  1, 2026 21:31:00.744708886 PKT,20.189.173.10,192.168.100.39,6,443,55812,,
Apr  1, 2026 21:31:00.744709136 PKT,20.189.173.10,192.168.100.39,6,443,55812,,
Apr  1, 2026 21:31:00.744709386 PKT,20.189.173.10,192.168.100.39,6,443,55818,,
Apr  1, 2026 21:31:00.744709634 PKT,20.189.173.10,192.168.100.39,6,443,55800,,
Apr  1, 2026 21:31:00.744775425 PKT,192.168.100.39,157.240.227.60,6,42928,5222,,
Apr  1, 2026 21:31:00.744831659 PKT,192.168.100.39,20.189.173.10,6,55818,443,,
Apr  1, 2026 21:31:00.744921167 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:31:00.744944495 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:31:00.744974659 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
Apr  1, 2026 21:31:00.744985391 PKT,192.168.100.39,20.189.173.10,6,55812,443,,
